[VP/NP] , used to treat , to treat , PPDB2.0Score=4.76476 PPDB1.0Score=12.744950 -logp(LHS,e1)=0.30786 -logp(LHS,e2)=0.89456 -logp(e1,LHS)=14.95995 -logp(e1,e2)=7.90234 -logp(e1,"e2,LHS)=6.75647 -logp(e2",LHS)=12.48692 -logp(e2,e1)=4.84261 -logp(e2,"e1,LHS)=4.28343 AGigaSim=0.80561 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.48551 ContainsX=0 Equivalence=0.088485 Exclusion=0.047945 GlueRule=0 GoogleNgramSim=0.33742 Identity=0 Independent=0.133904 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.018057 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.711609 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.97133 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.16667 WordLogCR=-0.40547 ,,, 0-0 1-0 2-1 , ForwardEntailment
[VP/PP] , is addressed , is being dealt with , PPDB2.0Score=4.71169 PPDB1.0Score=12.627260 -logp(LHS,e1)=0.29074 -logp(LHS,e2)=0.70733 -logp(e1,LHS)=12.63714 -logp(e1,e2)=4.62563 -logp(e1,"e2,LHS)=3.82737 -logp(e2",LHS)=16.42974 -logp(e2,e1)=8.00163 -logp(e2,"e1,LHS)=7.61997 AGigaSim=0.71196 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=0.45953 ContainsX=0 Equivalence=0.091760 Exclusion=0.000311 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.352402 Lex(e1",e2)=62.20826 Lex(e2,e1)=62.20826 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.131660 PhrasePenalty=1 RarityPenalty=0.00002 ReverseEntailment=0.423868 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99403 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=2 WordLenDiff=-1.50000 WordLogCR=0.69315 ,,, 0-0 0-1 1-2 1-3 , ReverseEntailment
[VP/PP] , 's a matter , is a matter , PPDB2.0Score=4.76986 PPDB1.0Score=6.101540 -logp(LHS,e1)=0.10810 -logp(LHS,e2)=0.41187 -logp(e1,LHS)=14.59602 -logp(e1,e2)=4.65452 -logp(e1,"e2,LHS)=4.02995 -logp(e2",LHS)=11.69229 -logp(e2,e1)=1.44702 -logp(e2,"e1,LHS)=1.12622 AGigaSim=0.82982 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.438857 Exclusion=0.000655 GlueRule=0 GoogleNgramSim=0.51421 Identity=0 Independent=0.408324 Lex(e1",e2)=62.20826 Lex(e2,e1)=62.20826 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.025454 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.126710 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.97729 TargetFormality=0.64451 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ,,, 0-0 1-1 2-2 , Equivalence
[VP/VB] , is unlikely to , is likely to , PPDB2.0Score=4.71337 PPDB1.0Score=18.352450 -logp(LHS,e1)=3.12579 -logp(LHS,e2)=3.14934 -logp(e1,LHS)=11.99438 -logp(e1,e2)=10.27253 -logp(e1,"e2,LHS)=6.76417 -logp(e2",LHS)=9.82533 -logp(e2,e1)=8.07992 -logp(e2,"e1,LHS)=4.59512 AGigaSim=0.96026 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.15415 ContainsX=0 Equivalence=0.125726 Exclusion=0.030458 GlueRule=0 GoogleNgramSim=0.29452 Identity=0 Independent=0.276089 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.023704 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.544022 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.99334 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.66667 WordLogCR=0 ,,, 0-0 1-1 2-2 , ForwardEntailment
[X] , on the proposed , relating to the proposed , PPDB2.0Score=4.70792 PPDB1.0Score=9.951330 -logp(LHS,e1)=0.22910 -logp(LHS,e2)=0 -logp(e1,LHS)=12.38284 -logp(e1,e2)=3.84580 -logp(e1,"e2,LHS)=3.53587 -logp(e2",LHS)=14.41348 -logp(e2,e1)=6.10553 -logp(e2,"e1,LHS)=5.56650 AGigaSim=0.82665 Abstract=0 Adjacent=0 CharCountDiff=9 CharLogCR=0.47000 ContainsX=1 Equivalence=0.113935 Exclusion=0.011128 GlueRule=0 GoogleNgramSim=0.47151 Identity=0 Independent=0.209085 Lex(e1",e2)=62.05412 Lex(e2,e1)=62.05412 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.159496 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.506356 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.99744 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=1 WordLenDiff=0.91667 WordLogCR=0.28768 ,,, 0-0 0-1 1-2 2-3 , ReverseEntailment
[S/.] , i am fine , i 'il be fine , PPDB2.0Score=4.71695 PPDB1.0Score=13.818420 -logp(LHS,e1)=0.74497 -logp(LHS,e2)=0.45457 -logp(e1,LHS)=14.29342 -logp(e1,e2)=7.76933 -logp(e1,"e2,LHS)=7.58657 -logp(e2",LHS)=12.28278 -logp(e2,e1)=6.04909 -logp(e2,"e1,LHS)=5.57593 AGigaSim=0.63926 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.36772 ContainsX=0 Equivalence=0.053067 Exclusion=0.024524 GlueRule=0 GoogleNgramSim=0.31497 Identity=0 Independent=0.457314 Lex(e1",e2)=62.61372 Lex(e2,e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.045413 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.419683 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=2 WordCountDiff=1 WordLenDiff=0.16667 WordLogCR=0.28768 ,,, 0-0 1-1 2-2 2-3 , Independent
[VP/VP] , includes but ," include , but ", PPDB2.0Score=4.70619 PPDB1.0Score=7.342740 -logp(LHS,e1)=0 -logp(LHS,e2)=1.05605 -logp(e1,LHS)=16.95125 -logp(e1,e2)=4.99933 -logp(e1,"e2,LHS)=3.61724 -logp(e2",LHS)=15.35138 -logp(e2,e1)=2.34341 -logp(e2,"e1,LHS)=2.01737 AGigaSim=0.56331 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.08004 ContainsX=0 Equivalence=0.304148 Exclusion=0.023917 GlueRule=0 GoogleNgramSim=0.05105 Identity=0 Independent=0.146486 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.182158 PhrasePenalty=1 RarityPenalty=0.00034 ForwardEntailment=0.343291 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-1.83333 WordLogCR=0.40547 ,,, 0-0 1-1 1-2 , ForwardEntailment
[NP] , administrative and budgetary , administrative and budgetary matters , PPDB2.0Score=4.72235 PPDB1.0Score=15.363190 -logp(LHS,e1)=1.93913 -logp(LHS,e2)=0.03253 -logp(e1,LHS)=13.36669 -logp(e1,e2)=6.07211 -logp(e1,"e2,LHS)=5.12280 -logp(e2",LHS)=14.67905 -logp(e2,e1)=9.29108 -logp(e2,"e1,LHS)=6.43516 AGigaSim=0.59688 Abstract=0 Adjacent=0 CharCountDiff=8 CharLogCR=0.25131 ContainsX=0 Equivalence=0.085790 Exclusion=0.002135 GlueRule=0 GoogleNgramSim=0.53677 Identity=0 Independent=0.345882 Lex(e1",e2)=62.61372 Lex(e2,e1)=62.61372 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.025233 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.540960 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-0.41667 WordLogCR=0.28768 ,,, 0-0 1-1 2-2 2-3 , ReverseEntailment
[X] , designed to ensure the , aimed at ensuring the , PPDB2.0Score=4.71830 PPDB1.0Score=4.483120 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=16.47016 -logp(e1,e2)=2.94461 -logp(e1,"e2,LHS)=2.91795 -logp(e2",LHS)=15.06406 -logp(e2,e1)=1.53851 -logp(e2,"e1,LHS)=1.51186 AGigaSim=0.68922 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.04652 ContainsX=1 Equivalence=0.573751 Exclusion=0.000009 GlueRule=0 GoogleNgramSim=0.06202 Identity=0 Independent=0.018583 Lex(e1",e2)=62.20828 Lex(e2,e1)=62.20828 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.005605 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.402052 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.25000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , Equivalence
[NP\CD] , 000 families , million families , PPDB2.0Score=4.71122 PPDB1.0Score=3.970790 -logp(LHS,e1)=0.92367 -logp(LHS,e2)=0.39320 -logp(e1,LHS)=13.06398 -logp(e1,e2)=2.62217 -logp(e1,"e2,LHS)=2.95377 -logp(e2",LHS)=11.25995 -logp(e2,e1)=1.34862 -logp(e2,"e1,LHS)=1.14974 AGigaSim=0.47015 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.28768 ContainsX=0 Equivalence=0.376722 Exclusion=0.001320 GlueRule=0 GoogleNgramSim=0.36398 Identity=0 Independent=0.120064 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.037899 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.463995 SourceTerminalsButNoTarget=0 SourceWords=2 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ,,, 0-0 1-1 , ForwardEntailment
[X] , collaboration with partners , cooperation with partners , PPDB2.0Score=4.74563 PPDB1.0Score=6.774300 -logp(LHS,e1)=1.12847 -logp(LHS,e2)=0.35222 -logp(e1,LHS)=15.78706 -logp(e1,e2)=2.60480 -logp(e1,"e2,LHS)=2.31718 -logp(e2",LHS)=16.57552 -logp(e2,e1)=4.16950 -logp(e2,"e1,LHS)=3.10564 AGigaSim=0.88304 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.07696 ContainsX=1 Equivalence=0.300353 Exclusion=0.082169 GlueRule=0 GoogleNgramSim=0.50921 Identity=0 Independent=0.083700 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.011489 PhrasePenalty=1 RarityPenalty=0.00674 ForwardEntailment=0.522288 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.66667 WordLogCR=0 ,,, 0-0 1-1 2-2 , ForwardEntailment
[X] , are supported , only supports , PPDB2.0Score=4.73203 PPDB1.0Score=20.409640 -logp(LHS,e1)=2.39042 -logp(LHS,e2)=0.27738 -logp(e1,LHS)=14.88502 -logp(e1,e2)=8.80173 -logp(e1,"e2,LHS)=7.96527 -logp(e2",LHS)=15.57816 -logp(e2,e1)=11.60791 -logp(e2,"e1,LHS)=8.65841 AGigaSim=0.28229 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=1 Equivalence=0.025451 Exclusion=0.030029 GlueRule=0 GoogleNgramSim=0.08578 Identity=0 Independent=0.273302 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.120971 PhrasePenalty=1 RarityPenalty=0.13534 ReverseEntailment=0.550246 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98877 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ,,, 0-0 1-1 , ReverseEntailment
[S/.] , - this is ridiculous , - it 's ridiculous , PPDB2.0Score=4.72386 PPDB1.0Score=4.373790 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=13.67766 -logp(e1,e2)=1.45181 -logp(e1,"e2,LHS)=1.37582 -logp(e2",LHS)=15.14783 -logp(e2,e1)=2.92198 -logp(e2,"e1,LHS)=2.84600 AGigaSim=0.73397 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.10536 ContainsX=0 Equivalence=0.713785 Exclusion=0.000015 GlueRule=0 GoogleNgramSim=0.21129 Identity=0 Independent=0.001002 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.000544 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.284655 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.50000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , Equivalence
[X] , and my own country , and my country , PPDB2.0Score=4.71453 PPDB1.0Score=5.827580 -logp(LHS,e1)=0.03175 -logp(LHS,e2)=0.47184 -logp(e1,LHS)=16.25505 -logp(e1,e2)=3.52660 -logp(e1,"e2,LHS)=3.26532 -logp(e2",LHS)=15.46953 -logp(e2,e1)=2.30098 -logp(e2,"e1,LHS)=2.47980 AGigaSim=0.76552 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.25131 ContainsX=1 Equivalence=0.374020 Exclusion=0.009453 GlueRule=0 GoogleNgramSim=0.50197 Identity=0 Independent=0.113715 Lex(e1",e2)=62.39060 Lex(e2,e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.048377 PhrasePenalty=1 RarityPenalty=0.00005 ReverseEntailment=0.454435 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.25000 WordLogCR=-0.28768 ,,, 0-0 1-1 2-2 3-2 , ReverseEntailment
[X] , responsibilities under the , responsibility in the , PPDB2.0Score=4.70889 PPDB1.0Score=12.924020 -logp(LHS,e1)=0 -logp(LHS,e2)=0.01201 -logp(e1,LHS)=14.55324 -logp(e1,e2)=6.86023 -logp(e1,"e2,LHS)=6.84822 -logp(e2",LHS)=13.76880 -logp(e2,e1)=6.06379 -logp(e2,"e1,LHS)=6.06379 AGigaSim=0.82438 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.21357 ContainsX=1 Equivalence=0.114567 Exclusion=0.049434 GlueRule=0 GoogleNgramSim=0.16156 Identity=0 Independent=0.323677 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.252318 PhrasePenalty=1 RarityPenalty=0.00091 ReverseEntailment=0.260004 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.66667 WordLogCR=0 ,,, 0-0 1-1 2-2 , Independent
[PP/NP] , to the states members of , to member states of , PPDB2.0Score=4.76929 PPDB1.0Score=5.522460 -logp(LHS,e1)=0.08552 -logp(LHS,e2)=0.47446 -logp(e1,LHS)=15.77936 -logp(e1,e2)=2.95570 -logp(e1,"e2,LHS)=1.53169 -logp(e2",LHS)=15.77936 -logp(e2,e1)=2.56676 -logp(e2,"e1,LHS)=1.53169 AGigaSim=0.54135 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.23361 ContainsX=0 Equivalence=0.006877 Exclusion=0.000000 GlueRule=0 GoogleNgramSim=0.21784 Identity=0 Independent=0.009239 Lex(e1",e2)=62.39060 Lex(e2,e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.000000 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.983884 SourceTerminalsButNoTarget=0 SourceWords=5 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.22314 ,,, 0-0 1-1 2-1 3-2 4-3 , ForwardEntailment
[X] ," countries , in particular "," countries , particularly in ", PPDB2.0Score=4.69861 PPDB1.0Score=8.419470 -logp(LHS,e1)=0.00996 -logp(LHS,e2)=0 -logp(e1,LHS)=13.29294 -logp(e1,e2)=3.69319 -logp(e1,"e2,LHS)=3.68948 -logp(e2",LHS)=14.31608 -logp(e2,e1)=4.72628 -logp(e2,"e1,LHS)=4.71262 AGigaSim=0.76965 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.07696 ContainsX=1 Equivalence=0.338165 Exclusion=0.001462 GlueRule=0 GoogleNgramSim=0.51837 Identity=0 Independent=0.210412 Lex(e1",e2)=61.92059 Lex(e2,e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.024381 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.425580 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=0.50000 WordLogCR=0 ,,, 0-0 1-1 3-2 2-3 , ReverseEntailment
[S/.] , i 'm reading , - i read , PPDB2.0Score=4.74656 PPDB1.0Score=7.269270 -logp(LHS,e1)=1.98100 -logp(LHS,e2)=2.53143 -logp(e1,LHS)=15.37098 -logp(e1,e2)=3.49651 -logp(e1,"e2,LHS)=1.25276 -logp(e2",LHS)=16.19766 -logp(e2,e1)=3.77276 -logp(e2,"e1,LHS)=2.07944 AGigaSim=0.48343 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.381690 Exclusion=0.005371 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.301177 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.020673 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.291089 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=1.00000 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.33333 WordLogCR=0 ,,, 0-0 0-1 1-1 2-2 , Equivalence
[S/VP] , i 'm starting to , i start to , PPDB2.0Score=4.72896 PPDB1.0Score=4.750110 -logp(LHS,e1)=1.81605 -logp(LHS,e2)=0.52130 -logp(e1,LHS)=14.67699 -logp(e1,e2)=1.14446 -logp(e1,"e2,LHS)=1.21179 -logp(e2",LHS)=15.84342 -logp(e2,e1)=3.60565 -logp(e2,"e1,LHS)=2.37822 AGigaSim=0.71875 Abstract=0 Adjacent=0 CharCountDiff=-6 CharLogCR=-0.47000 ContainsX=0 Equivalence=0.429400 Exclusion=0.004179 GlueRule=0 GoogleNgramSim=0.14522 Identity=0 Independent=0.231309 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.020703 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.314410 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.58333 WordLogCR=-0.28768 ,,, 0-0 1-0 2-1 3-2 , Equivalence
[PP/NNP] , of the membership of the , from members of the , PPDB2.0Score=4.75636 PPDB1.0Score=11.813300 -logp(LHS,e1)=1.79625 -logp(LHS,e2)=1.86813 -logp(e1,LHS)=13.63760 -logp(e1,e2)=5.45666 -logp(e1,"e2,LHS)=3.59173 -logp(e2",LHS)=14.60946 -logp(e2,e1)=6.35664 -logp(e2,"e1,LHS)=4.56359 AGigaSim=0.83256 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.23361 ContainsX=0 Equivalence=0.043680 Exclusion=0.020891 GlueRule=0 GoogleNgramSim=0.34014 Identity=0 Independent=0.236635 Lex(e1",e2)=62.39058 Lex(e2,e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.063937 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.634857 SourceTerminalsButNoTarget=0 SourceWords=5 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0 WordLogCR=-0.22314 ,,, 0-0 1-1 2-1 3-2 4-3 , ForwardEntailment
[S/.] , that 's brilliant , this is brilliant , PPDB2.0Score=4.69539 PPDB1.0Score=10.910910 -logp(LHS,e1)=0.56909 -logp(LHS,e2)=0.51083 -logp(e1,LHS)=14.04922 -logp(e1,e2)=4.47776 -logp(e1,"e2,LHS)=4.40367 -logp(e2",LHS)=15.94634 -logp(e2,e1)=6.43315 -logp(e2,"e1,LHS)=6.30079 AGigaSim=0.58989 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.328092 Exclusion=0.004040 GlueRule=0 GoogleNgramSim=0.21665 Identity=0 Independent=0.443559 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.086530 PhrasePenalty=1 RarityPenalty=0.00034 ForwardEntailment=0.137779 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ,,, 0-0 1-1 2-2 , Independent
[X] , promotion and implementation of , for promoting and implementing , PPDB2.0Score=4.76795 PPDB1.0Score=8.258800 -logp(LHS,e1)=0.04445 -logp(LHS,e2)=0 -logp(e1,LHS)=15.68170 -logp(e1,e2)=4.13802 -logp(e1,"e2,LHS)=3.37588 -logp(e2",LHS)=15.62001 -logp(e2,e1)=4.12078 -logp(e2,"e1,LHS)=3.31419 AGigaSim=0.37853 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.03279 ContainsX=1 Equivalence=0.266489 Exclusion=0.004585 GlueRule=0 GoogleNgramSim=0.24540 Identity=0 Independent=0.189877 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.008210 PhrasePenalty=1 RarityPenalty=0.00091 ReverseEntailment=0.530839 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.25000 WordLogCR=0 ,,, 3-0 0-1 1-2 2-3 3-3 , ReverseEntailment
[VP/NP] , to be informed about , to know about , PPDB2.0Score=4.71375 PPDB1.0Score=14.353750 -logp(LHS,e1)=0.23767 -logp(LHS,e2)=0.38128 -logp(e1,LHS)=16.69742 -logp(e1,e2)=8.23198 -logp(e1,"e2,LHS)=7.02942 -logp(e2",LHS)=14.73082 -logp(e2,e1)=6.12177 -logp(e2,"e1,LHS)=5.06282 AGigaSim=0.75260 Abstract=0 Adjacent=0 CharCountDiff=-7 CharLogCR=-0.43078 ContainsX=0 Equivalence=0.100071 Exclusion=0.035833 GlueRule=0 GoogleNgramSim=0.37724 Identity=0 Independent=0.303523 Lex(e1",e2)=62.39060 Lex(e2,e1)=62.39060 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.018900 PhrasePenalty=1 RarityPenalty=0.00012 ForwardEntailment=0.541673 SourceTerminalsButNoTarget=0 SourceWords=4 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=-1 WordLenDiff=-0.58333 WordLogCR=-0.28768 ,,, 0-0 1-1 2-1 3-2 , ForwardEntailment
[VP/NP] , was indeed ," is , in fact , ", PPDB2.0Score=4.69126 PPDB1.0Score=11.388550 -logp(LHS,e1)=0.72858 -logp(LHS,e2)=0.33087 -logp(e1,LHS)=14.69068 -logp(e1,e2)=5.93994 -logp(e1,"e2,LHS)=5.70639 -logp(e2",LHS)=13.80164 -logp(e2,e1)=5.44861 -logp(e2,"e1,LHS)=4.81736 AGigaSim=0.36019 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.33647 ContainsX=0 Equivalence=0.206698 Exclusion=0.000177 GlueRule=0 GoogleNgramSim=0.02761 Identity=0 Independent=0.374419 Lex(e1",e2)=62.39058 Lex(e2,e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.016042 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.402665 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.99362 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=0 UnalignedTarget=2 WordCountDiff=3 WordLenDiff=-2.50000 WordLogCR=0.91629 ,,, 0-0 1-1 1-2 1-3 1-4 , ReverseEntailment
